OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
11,117,일본,기타,코미디,전체관람가,0,2.19722457733622,5.24174701505964,8.19973896063079,8.34509939611177,3640,4209.50101589581
26,96,미국,기타,드라마,청소년관람불가,0,4.31748811353631,4.90527477843843,8.19946419761216,8.34613463155449,3639,4213.86109700947
42,77,한국,기타,다큐멘터리,15세이상관람가,0,3.49650756146648,0,8.19726337141434,8.15943317596004,3631,3496.20430935917
25,85,미국,기타,미스터리,15세이상관람가,0,3.71357206670431,4.00733318523247,8.19560956728878,8.22190119617952,3625,3721.57109762765
18,104,이탈리아,기타,드라마,전체관람가,0,5.01063529409626,0,8.19533366716287,8.47044321398118,3624,4771.62985395895
23,80,한국,기타,멜로,15세이상관람가,0,0.693147180559945,0,8.19422930481982,7.97767880953067,3620,2915.15657102956
10,100,기타,기타,드라마,15세이상관람가,0,0,3.91202300542815,8.19284713459287,8.22039837647781,3615,3715.98244767926
9,75,중국,기타,애니메이션,전체관람가,0,1.6094379124341,2.56494935746154,8.19146305132693,9.15449282542023,3610,9456.83297576842
4,81,벨기에,기타,다큐멘터리,전체관람가,0,1.6094379124341,4.11087386417331,8.18841130807903,8.35192879500276,3599,4238.34776833568
29,106,중국,기타,액션,15세이상관람가,0,1.94591014905531,4.21950770517611,8.18729927015515,8.05393574754348,3595,3146.15310043405
18,119,이탈리아,(주)쇼박스,범죄,12세이상관람가,0,1.94591014905531,0,8.1870210673435,8.7483919102838,3594,6300.54811063819
35,110,한국,기타,드라마,12세이상관람가,0,2.83321334405622,4.18965474202643,8.18618599422608,8.04826271941448,3591,3128.35541651016
34,95,미국,기타,액션,청소년관람불가,0,1.6094379124341,4.07753744390572,8.18535022317869,8.02407161655955,3588,3053.58508359292
43,86,일본,기타,애니메이션,12세이상관람가,0,3.17805383034795,5.6937321388027,8.18283871076603,8.32998041077767,3579,4146.33632796486
38,79,미국,기타,SF,15세이상관람가,0,1.79175946922805,3.13549421592915,8.18200013629341,7.84218482233415,3576,2545.76079726751
3,85,미국,기타,드라마,15세이상관람가,0,2.56494935746154,0,8.18116085802341,8.59431891660915,3573,5400.88936713691
19,102,일본,기타,애니메이션,15세이상관람가,0,3.73766961828337,0,8.18088094199639,8.4396036192961,3572,4626.7206782417
36,63,한국,기타,다큐멘터리,전체관람가,0,3.09104245335832,5.61677109766657,8.17807746384961,8.53288070124216,3562,5079.05602391837
18,101,중국,기타,드라마,15세이상관람가,0,3.25809653802148,0,8.17498453294309,8.59312287726393,3551,5394.43355242845
16,87,한국,기타,드라마,15세이상관람가,0,2.83321334405622,5.4380793089232,8.17159948034546,8.04950972024398,3539,3132.25891163454
15,87,한국,기타,멜로,청소년관람불가,0,1.6094379124341,3.66356164612965,8.17018565287964,7.89823165297801,3534,2692.51681188103
6,125,일본,기타,코미디,전체관람가,0,1.79175946922805,0,8.16905314992734,8.14592492785721,3530,3449.29426371271
48,61,독일,기타,애니메이션,전체관람가,0,0,3.13549421592915,8.16735198705607,8.4528886664432,3524,4688.59698536142
26,94,한국,기타,코미디,15세이상관람가,0,3.93182563272433,0,8.16678428905615,8.59012064944655,3522,5378.26252066534
27,138,독일,기타,공연,전체관람가,0,0,0,8.16479480424477,7.80888483854373,3515,2462.38294906957
16,144,인도,기타,SF,15세이상관람가,0,3.78418963391826,0,8.16166045205628,8.4007859120805,3504,4450.56312492224
13,200,미국,기타,뮤지컬,12세이상관람가,0,0,0,8.15994665557855,8.19385309350605,3498,3618.6383711903
43,95,프랑스,기타,드라마,15세이상관람가,0,0,0,8.15908865466791,8.00954183717893,3495,3009.53793857125
44,92,아이슬란드,기타,드라마,15세이상관람가,0,3.63758615972639,4.60517018598809,8.15794350710504,8.38841266268932,3491,4395.83448125702
17,63,일본,기타,액션,12세이상관람가,0,3.93182563272433,4.83628190695148,8.15708378502887,8.19964334993489,3488,3639.65199370378
14,90,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,멜로,12세이상관람가,0,1.79175946922805,0,8.15478757276852,8.85931542860193,3480,7039.66194344375
45,101,미국,CGV아트하우스,다큐멘터리,전체관람가,0,1.94591014905531,4.4188406077966,8.15248607578024,8.46087093733789,3472,4726.17240569185
15,108,덴마크,기타,미스터리,청소년관람불가,0,3.61091791264422,0,8.15219801586179,8.33583425866227,3471,4170.67953129671
44,95,한국,기타,멜로,12세이상관람가,0,4.44265125649032,0,8.150467911624,8.5331373064602,3465,5080.35950342952
25,96,미국,기타,액션,15세이상관람가,0,5.27299955856375,4.85981240436167,8.15017926968233,8.5580934705444,3464,5208.74108162621
35,89,한국,기타,멜로,청소년관람불가,0,3.61091791264422,0,8.14902386805177,8.58544573339628,3460,5353.17827394302
32,96,프랑스,기타,드라마,전체관람가,0,4.31748811353631,5.59842195899838,8.14612951002541,8.56931869479705,3450,5267.53976513286
52,97,아이슬란드,기타,드라마,12세이상관람가,0,5.2257466737132,6.18826412308259,8.14583961293684,8.76586705211058,3449,6411.61874343505
43,93,영국,기타,다큐멘터리,전체관람가,0,0,3.17805383034795,8.14351740579748,8.10020736097982,3441,3295.15129024555
4,111,일본,기타,애니메이션,12세이상관람가,0,4.70048036579242,0,8.14351740579748,8.18030293626871,3441,3569.93596011162
50,105,독일,기타,드라마,15세이상관람가,0,2.39789527279837,0,8.1426451859428,8.18013050497863,3438,3569.32044451714
7,113,한국,기타,드라마,청소년관람불가,0,3.13549421592915,0,8.14148104145742,8.23884381763769,3434,3785.16144037768
21,105,한국,기타,드라마,12세이상관람가,0,3.29583686600433,0,8.14089846060785,8.44183588231962,3432,4637.06027178457
28,110,대만,기타,공포,15세이상관람가,0,2.63905732961526,4.52178857704904,8.13914867888407,8.89862068411587,3426,7321.86740297073
50,100,한국,기타,코미디,12세이상관람가,0,3.17805383034795,5.33753807970132,8.13681086367554,8.12271592881083,3418,3370.16144528212
22,91,영국,기타,다큐멘터리,전체관람가,0,0,2.07944154167984,8.13476078241865,8.04682910820591,3411,3123.87378434731
34,113,프랑스,기타,액션,청소년관람불가,0,2.30258509299405,0,8.13446757027756,8.26015444800626,3410,3866.69125712053
26,100,미국,기타,공포,15세이상관람가,0,3.36729582998647,5.14166355650266,8.13358741766097,8.44538418380665,3407,4653.54318552213
10,115,한국,기타,드라마,15세이상관람가,0,2.77258872223978,0,8.13211877295581,8.10712189109295,3402,3318.01466672904
10,123,기타,기타,코미디,12세이상관람가,0,2.30258509299405,3.85014760171006,8.12681372072611,8.0575127544624,3384,3157.42706334312
37,75,한국,기타,드라마,12세이상관람가,0,0.693147180559945,4.07753744390572,8.12533508671429,7.82281036870575,3379,2496.91280235221
43,98,미국,기타,액션,청소년관람불가,0,3.89182029811063,3.85014760171006,8.12415060330663,8.11800826850136,3375,3354.33315634574
39,91,미국,판씨네마(주),다큐멘터리,전체관람가,0,2.07944154167984,5.07517381523383,8.12326131912175,8.58213156429657,3372,5335.46630236869
11,94,한국,기타,멜로,15세이상관람가,0,3.40119738166216,4.65396035015752,8.12326131912175,8.3856811054164,3372,4383.84339223827
14,88,프랑스,기타,멜로,청소년관람불가,0,0.693147180559945,0,8.12237124340655,8.08155476756693,3369,3234.25784878691
24,102,프랑스,기타,코미디,전체관람가,0,3.66356164612965,4.48863636973214,8.12118324207883,8.7717173935703,3365,6449.23884029956
45,82,한국,기타,가족,15세이상관람가,0,4.49980967033027,7.24921505711439,8.12118324207883,8.93994063585067,3365,7630.74404957175
13,94,캐나다,기타,드라마,청소년관람불가,0,2.83321334405622,5.75890177387728,8.12088602109284,8.36098981348897,3364,4276.92603104548
24,101,덴마크,기타,드라마,청소년관람불가,0,2.56494935746154,4.65396035015752,8.11910083763749,8.4046407142546,3358,4467.75227443244
19,138,인도,(주)싸이더스,멜로,12세이상관람가,0,5.89989735358249,0,8.11820704940578,9.81030349435466,3355,18220.5160622201
32,123,러시아,기타,어드벤처,15세이상관람가,0,2.07944154167984,3.58351893845611,8.11790894238315,8.32388852159214,3354,4121.15408811461
36,100,한국,기타,코미디,청소년관람불가,0,4.85981240436167,0,8.11492297420459,8.75056134661346,3344,6314.23158595367
25,112,한국,기타,드라마,15세이상관람가,0,2.70805020110221,4.67282883446191,8.11372608597075,7.97271146599231,3340,2900.71189241489
41,99,아일랜드,기타,드라마,청소년관람불가,0,4.58496747867057,6.34738920965601,8.11312710422178,8.97265935227534,3338,7884.5415232743
46,111,영국,기타,드라마,12세이상관람가,0,1.09861228866811,3.78418963391826,8.11312710422178,8.38604292683678,3338,4385.42984767066
28,103,미국,기타,어드벤처,15세이상관람가,0,4.26267987704132,4.63472898822964,8.11222795834972,9.02858788362159,3335,8338.07691991269
38,106,독일,기타,코미디,12세이상관람가,0,0.693147180559945,0,8.11102783819368,8.11592418906326,3331,3347.34973911183
18,100,미국,기타,드라마,12세이상관람가,0,1.79175946922805,0,8.10922495308995,8.42544134327835,3325,4561.65759111066
29,108,일본,기타,코미디,15세이상관람가,0,5.06890420222023,0,8.10741881171997,8.32911277415074,3319,4142.740374915
8,89,한국,기타,드라마,15세이상관람가,0,3.46573590279973,0,8.09833884618906,8.05626276387661,3289,3153.48277491389
14,98,대만,기타,드라마,전체관람가,0,2.19722457733622,0,8.09803475617607,8.5801975859625,3288,5325.15759775653
6,81,프랑스,기타,코미디,전체관람가,0,5.37527840768417,6.36990098282823,8.09620827165004,9.03533541097386,3282,8394.52856231304
16,115,미국,(주)시너지하우스 (시너지),스릴러,15세이상관람가,0,4.00733318523247,0,8.09437844497296,9.93861694353229,3276,20715.074346699
27,98,프랑스,기타,드라마,12세이상관람가,0,1.79175946922805,4.95582705760126,8.09346227450118,8.16267292108184,3273,3507.54948803569
21,96,한국,기타,다큐멘터리,전체관람가,0,1.6094379124341,3.97029191355212,8.08948247436075,8.20997636581117,3260,3677.45555156019
29,105,일본,기타,가족,전체관람가,0,2.30258509299405,0,8.08948247436075,8.25212513531805,3260,3835.76869354529
26,129,독일,기타,공연,15세이상관람가,0,0,0.693147180559945,8.08917567883756,7.74787949021437,3259,2316.65471344727
25,93,한국,기타,드라마,15세이상관람가,0,3.49650756146648,5.52942908751142,8.08425410630732,8.26974098673792,3243,3903.93768955332
3,83,한국,기타,다큐멘터리,전체관람가,0,3.2188758248682,4.93447393313069,8.07961802938984,8.09303051278356,3228,3271.58714892769
34,80,프랑스,기타,다큐멘터리,전체관람가,0,3.04452243772342,4.99721227376411,8.07090608878782,8.22535777625538,3200,3734.45726433789
22,119,한국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,0,4.18965474202643,5.27811465923052,8.07059353994952,10.1253691041799,3199,24968.469907906
13,98,미국,기타,다큐멘터리,전체관람가,0,1.38629436111989,4.23410650459726,8.07059353994952,8.27059056633563,3199,3907.25580466697
45,98,한국,기타,드라마,15세이상관람가,0,4.49980967033027,0,8.0684029585697,8.25809701089491,3192,3858.74396136405
33,98,기타,기타,드라마,12세이상관람가,0,2.39789527279837,4.91998092582813,8.06526520889773,8.1468512467038,3182,3452.4908903158
14,96,독일,기타,액션,15세이상관람가,0,2.70805020110221,2.30258509299405,8.06148686687133,8.09428828471958,3170,3275.70464832462
35,124,한국,기타,드라마,15세이상관람가,0,5.17614973257383,6.15485809401642,8.05990833457828,8.87244233233863,3165,7132.68009255614
9,138,일본,기타,액션,15세이상관람가,1,5.41164605185504,7.42356844425917,8.05832730658096,8.77227621177541,3160,6452.84379953726
24,92,미국,기타,다큐멘터리,전체관람가,0,2.07944154167984,0,8.05832730658096,8.50182613529857,3160,4923.75207296544
17,92,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,3.40119738166216,3.98898404656427,8.05769419481559,8.9961509040518,3158,8071.95432890134
40,103,중국,기타,판타지,12세이상관람가,0,3.43398720448515,5.09375020080676,8.05547514175727,8.02297633325565,3151,3050.2423737751
20,117,한국,기타,드라마,전체관람가,0,1.6094379124341,0,8.05484022110102,7.86012393447573,3149,2591.84157403503
44,108,일본,기타,멜로,전체관람가,0,4.59511985013459,6.19031540585315,8.0532511535491,8.58607478200107,3144,5356.54674262165
43,96,한국,기타,멜로,청소년관람불가,0,1.94591014905531,4.18965474202643,8.05229649953865,7.70557184257581,3141,2220.68690256232
38,110,영국,기타,코미디,청소년관람불가,0,5.06890420222023,4.4188406077966,8.05038445306702,8.43340416456738,3135,4598.12625933858
44,103,미국,기타,멜로,청소년관람불가,0,1.09861228866811,0,8.05006542291597,8.09988059770222,3134,3294.07473170923
50,154,프랑스,기타,드라마,12세이상관람가,0,0,1.79175946922805,8.04494704961772,8.16076385004986,3118,3500.85971457298
34,103,프랑스,기타,스릴러,15세이상관람가,0,1.38629436111989,5.14749447681345,8.04302088529828,8.10189266070642,3112,3300.70928994627
12,91,미국,기타,범죄,청소년관람불가,0,5.31811999384422,5.80211837537706,8.04205641005875,8.9269631846018,3109,7532.356233044
5,108,캐나다,기타,드라마,청소년관람불가,0,0.693147180559945,0,8.04141290939305,8.06408001874445,3107,3178.23095888864
42,88,이탈리아,기타,드라마,전체관람가,0,0.693147180559945,0,8.04141290939305,8.05934441238419,3107,3163.21568940917
47,95,아이슬란드,기타,드라마,15세이상관람가,0,2.83321334405622,0,8.04012466444838,8.21547094886307,3103,3697.71725032545
13,70,기타,기타,애니메이션,전체관람가,0,1.09861228866811,3.80666248977032,8.03980234373648,8.78428390442974,3102,6530.79463284532
42,84,한국,기타,멜로,12세이상관람가,0,4.00733318523247,6.33505425149806,8.03883475778775,8.41808849127429,3099,4528.23940798855
48,106,한국,롯데컬처웍스(주)롯데엔터테인먼트,멜로,12세이상관람가,0,2.89037175789616,5.08140436498446,8.03851202097681,8.89283165807188,3098,7279.6033736996
1,200,미국,기타,공연,전체관람가,0,0,0,8.03722003113301,7.56421452412657,3094,1927.95382294031
3,127,일본,(주)싸이더스,SF,청소년관람불가,0,3.09104245335832,5.19849703126583,8.03657340970731,8.64677324668124,3092,5691.75119372576
45,123,독일,기타,드라마,15세이상관람가,0,2.63905732961526,4.8283137373023,8.03624994213212,8.08514436835173,3091,3245.88840533807
37,115,한국,기타,드라마,청소년관람불가,0,3.73766961828337,6.16541785423142,8.03560269291858,8.47044200957121,3089,4771.62410696385
23,100,한국,기타,드라마,12세이상관람가,0,2.83321334405622,0,8.03560269291858,7.88218027111609,3089,2649.64320718118
8,102,캐나다,기타,드라마,12세이상관람가,0,3.55534806148941,0,8.03040956213048,8.38531166937461,3073,4382.22414161081
48,82,한국,기타,다큐멘터리,전체관람가,0,3.40119738166216,0,8.02943284058124,8.52020523869824,3070,5015.0829402714
4,95,스페인,기타,드라마,청소년관람불가,0,1.09861228866811,2.30258509299405,8.02878116248715,8.07671651064723,3068,3218.64747232744
15,97,미국,판씨네마(주),드라마,12세이상관람가,0,3.73766961828337,0,8.02715010683277,9.08059194451455,3063,8783.16363406155
36,103,미국,기타,액션,15세이상관람가,0,1.38629436111989,2.19722457733622,8.02518932189084,7.92882868210927,3057,2776.17311809744
48,82,일본,기타,드라마,12세이상관람가,0,0.693147180559945,0,8.02355239240435,7.9743482274485,3052,2905.46355344291
44,105,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,4.20469261939097,6.40687998606931,8.02322468471667,9.76575028979106,3051,17426.5518378765
45,123,미국,기타,액션,15세이상관람가,0,3.80666248977032,4.87519732320115,8.02322468471667,8.4771145544078,3051,4803.56944257832
2,89,일본,기타,애니메이션,전체관람가,0,0,4.84418708645859,8.02289686960146,8.3211689099747,3050,4109.96137639244
24,100,한국,기타,드라마,15세이상관람가,0,2.94443897916644,5.5683445037611,8.02224091680654,8.11671275444514,3048,3349.990384261
5,85,캐나다,기타,공포,청소년관람불가,0,5.2257466737132,5.96870755998537,8.02191277898571,8.33718561697987,3047,4176.31942367084
22,115,호주,기타,액션,15세이상관람가,0,4.74493212836325,5.80211837537706,8.02059914989697,8.41281053658008,3043,4504.40252587548
26,101,한국,기타,멜로,15세이상관람가,0,3.55534806148941,6.18826412308259,8.02059914989697,8.28120643071199,3043,3948.95565070969
48,110,독일,기타,다큐멘터리,전체관람가,0,2.39789527279837,6.19644412779452,8.0179667034936,8.2508195758968,3035,3830.76413717341
1,153,스웨덴,기타,스릴러,청소년관람불가,0,2.99573227355399,0,8.01730750768858,8.06829752125349,3033,3191.6634618288
32,107,미국,기타,스릴러,청소년관람불가,0,3.2188758248682,0,8.01631789850341,7.99298143824924,3030,2960.10919917038
49,101,한국,기타,액션,15세이상관람가,0,2.77258872223978,4.27666611901606,8.01565761455734,7.89415140022492,3028,2681.55304542656
51,131,독일,기타,공연,전체관람가,0,0.693147180559945,0,8.01565761455734,7.76395517655631,3028,2354.19748236791
33,74,한국,기타,다큐멘터리,전체관람가,0,2.07944154167984,4.39444915467244,8.01433573729942,8.0027106950282,3024,2989.0494167811
18,120,미국,기타,범죄,청소년관람불가,0,5.03695260241363,5.08759633523238,8.01334318138667,8.59684702806836,3021,5414.56069147026
21,92,미국,기타,스릴러,15세이상관람가,0,1.38629436111989,3.3322045101752,8.01102337918644,8.01087091893649,3014,3013.54051983377
50,81,한국,기타,드라마,전체관람가,0,0,2.63905732961526,8.01035958891978,7.86621050069816,3012,2607.66509602046
36,110,일본,기타,멜로,12세이상관람가,0,3.40119738166216,0,8.00269416228394,8.12168308192137,2989,3366.68238149579
26,96,일본,씨너스엔터테인먼트(주),애니메이션,15세이상관람가,0,4.87519732320115,0,8.00235954625271,9.18899103276837,2988,9788.76944736051
52,94,한국,기타,다큐멘터리,전체관람가,0,1.6094379124341,4.80402104473326,8.0013550258267,8.01165827155774,2985,3015.91417318977
34,93,아일랜드,기타,공포,청소년관람불가,0,4.77912349311153,5.76205138278018,8.00034949532468,8.4533113515382,2982,4690.57920432132
21,75,한국,기타,다큐멘터리,12세이상관람가,0,3.29583686600433,4.07753744390572,8.00001409367807,8.16615787999781,2981,3519.79447814808
39,80,한국,에스케이텔레콤(주),다큐멘터리,전체관람가,0,3.3322045101752,0,7.99530662029082,8.71440490845502,2967,6090.00942581135
36,107,영국,기타,미스터리,15세이상관람가,0,4.24849524204936,5.79605775076537,7.99429498641598,8.54546467788175,2964,5143.37458916632
4,86,한국,기타,드라마,청소년관람불가,0,2.70805020110221,4.89034912822175,7.98989937494294,7.82879472753687,2951,2511.90002426087
9,81,한국,기타,다큐멘터리,전체관람가,0,1.6094379124341,0,7.98616486033273,8.03221374529114,2940,3078.54925928749
20,100,중국,기타,액션,15세이상관람가,0,5.25227342804663,0,7.98548435673382,8.32430160168799,2938,4122.85680649568
10,134,미국,기타,뮤지컬,12세이상관람가,0,3.13549421592915,6.95177216439891,7.98548435673382,8.80745337421219,2938,6683.876243523
50,89,미국,기타,코미디,전체관람가,0,0.693147180559945,3.8286413964891,7.9844627322622,7.96031359445352,2935,2864.97125074216
43,105,프랑스,기타,드라마,청소년관람불가,0,2.83321334405622,0,7.98412195870293,8.18833981388089,2934,3598.74270157868
26,92,한국,씨네그루(주)키다리이엔티,미스터리,15세이상관람가,0,2.484906649788,5.52146091786225,7.98241634682773,8.92798452941778,2929,7540.05329604332
50,115,중국,(주)제이앤씨미디어그룹,액션,15세이상관람가,0,4.57471097850338,5.4510384535657,7.98173328669189,9.01811169441886,2927,8251.1816091037
22,112,한국,기타,드라마,청소년관람불가,0,3.29583686600433,0,7.97693875695943,8.21458097126098,2913,3694.42782876667
45,91,미국,기타,판타지,15세이상관람가,0,2.94443897916644,5.18738580584075,7.97590836016554,8.07816052636235,2910,3223.29860720664
34,80,프랑스,기타,다큐멘터리,15세이상관람가,0,2.07944154167984,4.49980967033027,7.9728107841214,8.01930571783014,2901,3039.06663054209
26,107,한국,기타,드라마,청소년관람불가,0,3.91202300542815,5.75890177387728,7.97177612288063,8.11592092633284,2898,3347.33881762986
33,99,한국,기타,전쟁,12세이상관람가,0,1.79175946922805,4.06044301054642,7.97039490719143,7.88151943529619,2894,2647.89280646735
6,93,영국,기타,멜로,15세이상관람가,0,0.693147180559945,5.13579843705026,7.96970358327866,8.23112196765041,2892,3756.0455504986
26,100,홍콩,기타,드라마,15세이상관람가,0,5.2040066870768,6.50727771238501,7.96831950001272,8.77505131250625,2888,6470.77596135081
12,122,일본,기타,판타지,전체관람가,0,4.87519732320115,0,7.96762673933382,8.49157000271727,2886,4873.51149630769
43,72,한국,기타,다큐멘터리,전체관람가,0,1.6094379124341,4.47733681447821,7.96623977655947,8.45434363386801,2882,4695.42370636722
26,132,일본,기타,드라마,15세이상관람가,0,2.83321334405622,0,7.96589273508453,8.23763523385503,2881,3780.58951897761
46,45,한국,기타,멜로,청소년관람불가,0,1.6094379124341,0,7.96450336355155,7.92694042210096,2877,2770.93592756721
5,116,미국,기타,드라마,15세이상관람가,0,4.85203026391962,0,7.96102146588337,9.20282781834405,2867,9925.15595065268
3,107,한국,기타,멜로,12세이상관람가,0,5.08759633523238,7.13966033596492,7.96032362914884,8.59344634378791,2865,5396.1787533403
47,90,미국,기타,드라마,12세이상관람가,0,2.77258872223978,5.55295958492162,7.9585769038139,8.54668078095578,2860,5149.63326764284
1,116,프랑스,기타,드라마,15세이상관람가,0,1.79175946922805,0,7.95787735848981,8.18749531598774,2858,3595.70485385775
46,125,한국,(주)인벤트스톤,드라마,청소년관람불가,0,3.55534806148941,6.67329796776765,7.95682712209011,9.05274704406378,2855,8541.97089457154
11,108,캐나다,기타,다큐멘터리,15세이상관람가,0,1.79175946922805,0,7.95402108727804,8.04718669611345,2847,3124.99104358455
46,117,미국,기타,드라마,청소년관람불가,0,4.02535169073515,5.93224518744801,7.95296679092313,8.62447043821396,2844,5566.21427357345
23,92,미국,기타,액션,청소년관람불가,0,2.56494935746154,3.91202300542815,7.95120715647297,7.91574326358942,2839,2740.08237716632
29,102,한국,기타,다큐멘터리,15세이상관람가,0,2.94443897916644,5.30826769740121,7.95050243480885,8.07219921099989,2837,3204.14066769632
46,111,기타,기타,가족,12세이상관람가,0,4.18965474202643,4.81218435537242,7.94803199063728,8.15617249867593,2830,3484.82288105336
24,84,일본,기타,애니메이션,12세이상관람가,0,2.89037175789616,4.27666611901606,7.944846711002,7.71818532096448,2821,2248.87488937266
4,110,미국,기타,드라마,15세이상관람가,0,2.30258509299405,0,7.94307271727793,8.31248891580861,2816,4074.44131559604
19,97,스웨덴,기타,드라마,12세이상관람가,0,0.693147180559945,0,7.9402277651457,8.04222046097193,2808,3109.51007612716
44,66,한국,기타,다큐멘터리,전체관람가,0,2.19722457733622,5.46383180502561,7.93987157636188,8.66490315452918,2807,5795.8832180861
50,133,일본,기타,SF,15세이상관람가,0,5.29831736654804,0,7.93808872689695,8.16943745833621,2802,3531.35686939477
46,91,한국,기타,드라마,12세이상관람가,0,3.97029191355212,0,7.9373746961633,8.13542786603794,2800,3413.27618134265
47,65,한국,기타,멜로,청소년관람불가,0,1.38629436111989,0,7.93701748951545,8.1953426984369,2799,3624.03272948487
31,87,미국,기타,액션,15세이상관람가,0,2.56494935746154,4.65396035015752,7.93630269320196,7.98623843736665,2797,2940.21632443788
2,108,한국,기타,멜로,12세이상관람가,0,5.06259503302697,7.58832367733522,7.9359451033537,9.06088219408504,2796,8611.74453398315
11,100,영국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,0,1.79175946922805,0,7.93522953981691,8.71859015778714,2794,6115.55104543366
36,93,프랑스,기타,드라마,12세이상관람가,0,4.15888308335967,5.34233425196481,7.93451346388226,8.23998163691702,2792,3789.4707211664
39,66,한국,기타,SF,12세이상관람가,0,3.63758615972639,0,7.93451346388226,8.20699982861748,2792,3666.52574289347
16,119,일본,기타,드라마,12세이상관람가,0,4.35670882668959,6.30078579466324,7.93415523353632,8.49845861445483,2791,4907.19912207668
11,89,미국,기타,드라마,청소년관람불가,0,1.79175946922805,5.39362754635236,7.93415523353632,8.06090384163468,2791,3168.15234866584
8,146,기타,기타,드라마,15세이상관람가,0,0,0,7.93236215433975,7.94586795053393,2786,2823.8823882735
9,96,이탈리아,기타,드라마,15세이상관람가,0,2.94443897916644,0,7.93020620668468,8.11346009261724,2780,3339.11170034543
52,96,한국,기타,멜로,15세이상관람가,0,3.8286413964891,0,7.92588031673756,8.05106684177576,2768,3137.14001868114
38,64,한국,기타,다큐멘터리,전체관람가,0,0,3.68887945411394,7.92479591395644,7.8060675797339,2765,2455.45554174465
19,106,미국,기타,드라마,15세이상관람가,0,1.94591014905531,5.19849703126583,7.92226105835325,8.22506039227317,2758,3733.34686168139
10,119,프랑스,판씨네마(주),드라마,12세이상관람가,0,3.46573590279973,5.66296048013595,7.9218984110238,8.79926938834225,2757,6629.3987204932
23,98,한국,기타,드라마,15세이상관람가,0,3.40119738166216,0,7.9208096792886,7.94354468874976,2754,2817.32938535597
29,108,영국,씨네그루(주)다우기술,SF,청소년관람불가,0,3.49650756146648,5.39362754635236,7.91935619066062,8.46341164266211,2750,4738.19548416833
36,101,홍콩,기타,범죄,15세이상관람가,0,4.53259949315326,0,7.91899248816525,8.24999576161622,2749,3827.60959852708
4,85,영국,기타,코미디,12세이상관람가,0,3.61091791264422,0,7.91790058632792,8.31327583113293,2746,4077.64881775614
1,101,미국,기타,범죄,15세이상관람가,0,3.13549421592915,5.22035582507832,7.9168074909376,8.3500599283613,2743,4230.43425852704
39,102,한국,기타,드라마,15세이상관람가,0,4.00733318523247,5.53733426701854,7.91461770904068,8.26007539884454,2737,3866.38561049874
2,91,한국,기타,드라마,15세이상관람가,0,3.29583686600433,0,7.91242312147371,8.75883400239254,2731,6366.68371042122
25,72,한국,기타,멜로,청소년관람불가,0,0,2.56494935746154,7.91169052070834,7.69574652589827,2729,2198.97478936489
10,102,한국,기타,드라마,청소년관람불가,0,3.2188758248682,5.57594910314632,7.91022370709734,8.03437991895483,2725,3085.22515958461
46,76,한국,기타,다큐멘터리,전체관람가,0,2.30258509299405,4.78749174278205,7.9098566672694,7.95837281332021,2724,2859.41636074768
7,89,한국,기타,공포,15세이상관람가,0,4.68213122712422,0,7.90875473878325,8.34845554230623,2721,4223.65245056955
50,60,일본,기타,애니메이션,전체관람가,0,0,4.11087386417331,7.90801944463247,8.40647579041083,2719,4475.95846729478
20,89,영국,기타,드라마,15세이상관람가,0,3.85014760171006,5.2040066870768,7.900636613018,8.3804731269999,2699,4361.07177897495
45,76,기타,기타,어드벤처,전체관람가,0,0.693147180559945,2.39789527279837,7.9002660367677,8.09043328027831,2698,3263.10110133035
2,88,일본,기타,애니메이션,전체관람가,0,1.38629436111989,4.98360662170834,7.89989532313973,8.37805932628118,2697,4350.55771531266
9,117,한국,기타,드라마,청소년관람불가,0,4.00733318523247,0,7.89803969076462,8.73426810055437,2692,6212.18584274719
49,111,한국,기타,멜로,청소년관람불가,0,3.55534806148941,0,7.89729647259588,8.11379008170226,2690,3340.21375258279
27,98,미국,기타,액션,15세이상관람가,0,4.06044301054642,0,7.89506349809157,8.66841829225899,2684,5816.29239538317
30,107,중국,기타,액션,15세이상관람가,0,3.13549421592915,0,7.89095671613892,8.07261702999931,2673,3205.47969826083
9,95,한국,(주)인벤트스톤,멜로,청소년관람불가,0,4.06044301054642,0,7.89095671613892,9.29421067092031,2673,10874.8783634076
15,101,미국,기타,코미디,청소년관람불가,0,3.46573590279973,0,7.88945914940452,8.33610270775727,2669,4171.7992967357
36,81,캐나다,기타,액션,청소년관람불가,0,0.693147180559945,3.09104245335832,7.88758403166028,7.97849198315748,2664,2917.52806355803
44,126,일본,기타,멜로,12세이상관람가,0,4.02535169073515,5.41610040220442,7.88645727097769,8.12335117842141,2661,3372.30301917282
