"OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC","AUDI_ACC_PRED"
"2","1",98,"기타","기타","드라마","15세이상관람가","0",1.44715803134222,2.13987908640124,"0",2597,5482.0948948945
"11","4",105,"미국","기타","드라마","청소년관람불가","0",2.40140054078154,2.56820172406699,"0",2587,41578.2171983953
"9","3",112,"일본","기타","드라마","12세이상관람가","0",0.301029995663981,0,"0",2586,3965.09856137641
"7","3",90,"영국","기타","드라마","청소년관람불가","0",1.36172783601759,0,"0",2582,13182.2880895657
"10","4",93,"중국","기타","액션","15세이상관람가","0",0.845098040014257,1.44715803134222,"0",2579,2655.33189729507
"9","3",94,"미국","(주)팝엔터테인먼트","스릴러","청소년관람불가","0",1.07918124604762,2.2718416065365,"0",2569,6379.45711484204
"12","4",85,"미국","기타","멜로","15세이상관람가","0",1.46239799789896,0,"0",2553,14822.9295097996
"11","4",97,"미국","기타","드라마","15세이상관람가","0",1,2.04139268515822,"0",2511,4108.97581747621
"5","2",108,"미국","기타","가족","15세이상관람가","0",1.14612803567824,2.04921802267018,"0",2412,9097.41247213739
"9","3",93,"일본","기타","멜로","15세이상관람가","0",1.27875360095283,1.79239168949825,"1",2406,6393.91987761958
"7","3",118,"일본","기타","드라마","전체관람가","0",1.25527250510331,0,"0",2377,7356.02195365083
"6","2",91,"일본","기타","애니메이션","전체관람가","0",1.20411998265592,0,"0",2368,9048.86091981716
"1","1",77,"한국","기타","다큐멘터리","전체관람가","0",1.25527250510331,0,"0",2349,4335.18613831065
"10","4",89,"미국","기타","드라마","청소년관람불가","0",2.22530928172586,2.39269695325967,"0",2325,17504.4499541259
"10","4",91,"한국","기타","멜로","청소년관람불가","0",0.602059991327962,1.7160033436348,"0",2283,1946.31798026991
"7","3",77,"한국","기타","다큐멘터리","전체관람가","0",1.27875360095283,0,"0",2280,4190.03742276946
"11","4",97,"한국","기타","다큐멘터리","15세이상관람가","0",1.23044892137827,1.67209785793572,"0",2279,2642.16208154842
"7","3",185,"미국","기타","공연","전체관람가","0",0.602059991327962,1.27875360095283,"0",2272,1703.62924562364
"3","1",89,"한국","기타","드라마","15세이상관람가","0",0.301029995663981,0,"0",2270,2733.44815603229
"9","3",101,"미국","기타","코미디","15세이상관람가","0",0.698970004336019,1.85733249643127,"0",2263,3431.56531233576
"7","3",93,"이탈리아","기타","드라마","15세이상관람가","0",0.698970004336019,1.69019608002851,"0",2253,4628.76447508223
"1","1",134,"프랑스","기타","드라마","15세이상관람가","0",0.903089986991944,1.74036268949424,"0",2230,5701.98393766262
"12","4",102,"한국","기타","판타지","15세이상관람가","0",1.11394335230684,2.22271647114758,"0",2221,3946.14177048663
"2","1",109,"러시아","기타","공연","전체관람가","0",0.778151250383644,0,"0",2205,3297.06732506464
"3","1",137,"일본","(주)영화사 진진","드라마","12세이상관람가","0",1.43136376415899,1.85125834871908,"0",2185,8183.16155454354
"11","4",84,"이탈리아","기타","드라마","15세이상관람가","0",0.698970004336019,0,"0",2177,3744.98825956835
"4","2",53,"영국","(주)박수엔터테인먼트","애니메이션","전체관람가","0",0.778151250383644,1.36172783601759,"0",2168,16613.0436074066
"6","2",103,"일본","기타","드라마","전체관람가","0",1.38021124171161,2.76042248342321,"1",2150,13889.5077391124
"12","4",150,"독일","기타","공연","12세이상관람가","0",0,1.23044892137827,"0",2132,1827.3862894451
"7","3",101,"미국","기타","스릴러","청소년관람불가","0",2.08635983067475,1.91381385238372,"0",2120,35679.2269240979
"4","2",85,"일본","기타","드라마","전체관람가","0",1.04139268515823,0,"0",2113,5482.27142735356
"2","1",107,"한국","기타","다큐멘터리","12세이상관람가","0",1.34242268082221,2.26481782300954,"0",2097,6443.58259752207
"9","3",90,"일본","(주)팝엔터테인먼트","애니메이션","전체관람가","0",0.602059991327962,1.49136169383427,"0",2093,11473.9713914958
"2","1",126,"일본","기타","미스터리","15세이상관람가","0",2.05690485133647,2.79309160017658,"1",2079,19958.214166573
"11","4",125,"한국","기타","드라마","15세이상관람가","0",0.477121254719662,0,"0",2068,3316.10152944864
"10","4",80,"프랑스","기타","애니메이션","12세이상관람가","0",1.85125834871908,2.3747483460101,"0",2062,10471.0517905496
"8","3",97,"프랑스","기타","코미디","15세이상관람가","0",1.07918124604762,0,"0",2050,5010.37077965972
"11","4",111,"미국","(주)박수엔터테인먼트","멜로","12세이상관람가","0",1.14612803567824,2.19312459835446,"1",2046,10327.1027587116
"1","1",88,"미국","와이드 릴리즈(주)","드라마","청소년관람불가","0",1.36172783601759,2.06069784035361,"0",2037,7052.74160317099
"9","3",102,"기타","(주)팝엔터테인먼트","드라마","청소년관람불가","0",1.07918124604762,0,"0",2018,5995.17260990135
"8","3",94,"아일랜드","기타","어드벤처","전체관람가","0",0.778151250383644,1.46239799789896,"0",2016,13694.0213028182
"11","4",129,"일본","기타","액션","청소년관람불가","0",2.08635983067475,0,"0",2006,6832.43516453352
"10","4",102,"기타","기타","액션","15세이상관람가","0",0,1.07918124604762,"0",2005,2116.69285507347
"4","2",167,"독일","기타","공연","전체관람가","0",0,0,"0",2002,2062.28064693357
"5","2",110,"프랑스","기타","다큐멘터리","전체관람가","0",0.477121254719662,1.49136169383427,"0",2002,3713.38412815356
"11","4",80,"미국","기타","액션","청소년관람불가","0",0.698970004336019,0,"0",1963,3047.79490763729
"6","2",95,"한국","(주)영화사 진진","드라마","12세이상관람가","0",0.698970004336019,2.55509444857832,"0",1961,5755.53347806655
"9","3",95,"한국","기타","멜로","15세이상관람가","0",0.301029995663981,0,"0",1944,2609.54824311434
"2","1",98,"한국","기타","멜로","청소년관람불가","0",0.845098040014257,0,"0",1933,2676.39809295645
"8","3",113,"호주","기타","드라마","15세이상관람가","0",1.49136169383427,0,"0",1932,12179.8488383578
"4","2",102,"한국","기타","드라마","청소년관람불가","0",1.82607480270083,3.0111473607758,"0",1921,27163.7571913161
"11","4",102,"노르웨이","기타","드라마","12세이상관람가","0",1.07918124604762,2.35602585719312,"0",1904,7122.13509366988
"7","3",91,"한국","기타","다큐멘터리","전체관람가","0",0.778151250383644,1.92941892571429,"0",1900,3563.92451822403
"6","2",68,"한국","기타","멜로","12세이상관람가","0",0.778151250383644,0,"0",1892,3152.23724381965
"8","3",75,"프랑스","기타","드라마","청소년관람불가","0",0.845098040014257,1.66275783168157,"0",1890,3809.12040052066
"1","1",125,"한국","기타","가족","15세이상관람가","0",1.43136376415899,0,"0",1877,10493.594532401
"1","1",210,"미국","기타","공연","전체관람가","0",0,0.903089986991944,"0",1870,1589.45241609295
"10","4",130,"일본","기타","범죄","청소년관람불가","0",2.43616264704076,0,"0",1866,18372.353150466
"3","1",69,"한국","기타","다큐멘터리","전체관람가","0",1.17609125905568,2.11727129565576,"0",1863,7944.63641135508
"3","1",93,"한국","기타","코미디","청소년관람불가","0",1.74036268949424,1.77085201164214,"1",1861,8571.36908640789
"9","3",110,"한국","기타","드라마","청소년관람불가","0",1.27875360095283,0,"0",1854,5547.08277724077
"3","1",134,"일본","기타","액션","15세이상관람가","1",2.19312459835446,2.95856388322197,"0",1851,22873.0985852051
"8","3",103,"영국","기타","범죄","15세이상관람가","0",1.43136376415899,2.27875360095283,"0",1850,9942.95849773597
"11","4",84,"한국","기타","멜로","15세이상관람가","0",0.954242509439325,2.02938377768521,"0",1845,2282.82557942193
"12","4",87,"일본","기타","애니메이션","12세이상관람가","0",1.85733249643127,0,"0",1842,7459.80923992493
"11","4",110,"한국","기타","드라마","15세이상관람가","0",1.04139268515823,2.11394335230684,"0",1839,2425.59744317945
"12","4",109,"독일","기타","멜로","전체관람가","0",0.602059991327962,1.23044892137827,"0",1835,4447.87190911917
"11","4",122,"미국","기타","스릴러","청소년관람불가","0",1.23044892137827,0,"0",1835,7294.06323063832
"10","4",121,"일본","기타","애니메이션","12세이상관람가","0",1.04139268515823,0,"0",1833,3749.489114028
"7","3",60,"미국","기타","공연","15세이상관람가","0",0.845098040014257,0,"0",1820,3715.06999628669
"5","2",86,"한국","와이드 릴리즈(주)","드라마","청소년관람불가","0",0.845098040014257,1.74036268949424,"0",1816,2745.09533550793
"2","1",96,"한국","기타","다큐멘터리","전체관람가","0",1.17609125905568,2.33645973384853,"0",1815,8322.77754512698
"4","2",119,"일본","기타","판타지","12세이상관람가","0",1.04139268515823,2.29885307640971,"0",1812,5073.21480408254
"2","1",100,"미국","와이드 릴리즈(주)","멜로","15세이상관람가","0",1.53147891704226,2.23044892137827,"0",1810,16761.4465309199
"10","4",117,"프랑스","기타","드라마","청소년관람불가","0",1.88081359228079,2.31386722036915,"0",1803,10349.9683083951
"10","4",120,"독일","기타","드라마","청소년관람불가","0",0.301029995663981,0,"0",1788,4244.89961927753
"6","2",105,"일본","기타","애니메이션","12세이상관람가","0",1.14612803567824,2.2380461031288,"0",1777,3509.38142138769
"4","2",93,"한국","기타","다큐멘터리","15세이상관람가","0",1.57978359661681,0,"0",1773,4164.63032278941
"8","3",165,"미국","기타","공연","12세이상관람가","0",0.301029995663981,0.301029995663981,"0",1768,1947.21400552645
"1","1",116,"일본","기타","스릴러","15세이상관람가","0",1.95904139232109,2.3747483460101,"0",1732,12870.8369418107
"4","2",84,"이탈리아","기타","드라마","12세이상관람가","0",1.55630250076729,2.6730209071289,"0",1732,12538.4693228143
"12","4",121,"미국","기타","스릴러","15세이상관람가","0",1.20411998265592,0,"0",1724,8457.505194925
"5","2",83,"스페인","와이드 릴리즈(주)","공포","15세이상관람가","0",1.39794000867204,2.27646180417324,"0",1722,7445.82869688095
"7","3",88,"기타","기타","SF","12세이상관람가","0",1.83884909073726,1.95904139232109,"0",1711,6807.14982345243
"1","1",85,"홍콩","기타","액션","15세이상관람가","0",1.07918124604762,0,"0",1700,2673.31966969694
"2","1",93,"프랑스","와이드 릴리즈(주)","다큐멘터리","15세이상관람가","0",0.903089986991944,1.65321251377534,"0",1696,5154.95638719385
"4","2",94,"한국","기타","멜로","청소년관람불가","0",1.20411998265592,1.94939000664491,"0",1694,2871.67998468284
"5","2",113,"한국","기타","드라마","15세이상관람가","0",1.32221929473392,2.17897694729317,"0",1687,5004.27097493985
"10","4",131,"프랑스","기타","드라마","청소년관람불가","0",1.53147891704226,2.23044892137827,"0",1675,7798.17008500999
"5","2",111,"이탈리아","기타","코미디","청소년관람불가","0",0,0,"0",1665,5110.56507450225
"6","2",91,"미국","기타","코미디","청소년관람불가","0",0.602059991327962,0.698970004336019,"0",1664,3735.38451801378
"6","2",94,"한국","기타","드라마","12세이상관람가","0",0.477121254719662,0,"0",1664,2298.3316784251
"8","3",80,"한국","기타","코미디","청소년관람불가","0",1.68124123737559,2.39445168082622,"0",1660,4625.99144199846
"5","2",78,"기타","기타","코미디","청소년관람불가","0",1.04139268515823,1.46239799789896,"0",1653,3321.61316366065
"8","3",113,"기타","기타","멜로","청소년관람불가","0",0,0,"0",1651,4375.93169154351
"9","3",114,"일본","기타","스릴러","청소년관람불가","0",1.97772360528885,0,"0",1641,12520.8055558799
"1","1",106,"일본","기타","멜로","전체관람가","0",0.903089986991944,1.7481880270062,"0",1629,6459.31661859199
"12","4",92,"미국","기타","액션","청소년관람불가","0",1.39794000867204,1.51851393987789,"0",1628,6675.80359581306
"3","1",93,"스웨덴","기타","드라마","12세이상관람가","0",0.301029995663981,0,"0",1589,5228.36346078607
"5","2",88,"미국","기타","범죄","청소년관람불가","0",0.477121254719662,0,"0",1584,4736.33578475527
"1","1",103,"한국","기타","기타","청소년관람불가","0",1.46239799789896,2.40312052117582,"0",1567,9663.12357232689
"12","4",106,"프랑스","(주)영화사 진진","애니메이션","12세이상관람가","0",1.07918124604762,2.19312459835446,"0",1567,5270.53869302767
"7","3",94,"미국","기타","액션","청소년관람불가","0",1.36172783601759,1.75587485567249,"0",1556,6606.06390401331
"7","3",83,"미국","(주)박수엔터테인먼트","공포","15세이상관람가","0",1.64345267648619,1.6232492903979,"0",1549,11424.5842690224
"1","1",91,"캐나다","기타","드라마","12세이상관람가","0",0.602059991327962,0,"0",1544,4763.87543959134
"8","3",94,"스페인","기타","액션","청소년관람불가","0",0.477121254719662,0,"0",1530,2912.99004543174
"12","4",115,"한국","기타","드라마","청소년관람불가","0",1,2.13353890837022,"0",1518,3290.45149443311
"3","1",93,"스페인","기타","스릴러","15세이상관람가","0",0.602059991327962,0,"0",1515,3153.46038396992
"11","4",95,"프랑스","기타","멜로","청소년관람불가","0",0,0,"0",1510,2912.06744437925
"2","1",117,"한국","기타","드라마","15세이상관람가","0",0.602059991327962,1.91381385238372,"0",1504,3427.25849302309
"10","4",82,"한국","기타","다큐멘터리","15세이상관람가","0",0.778151250383644,0,"0",1504,3097.49450145116
"2","1",112,"프랑스","기타","코미디","12세이상관람가","0",0.845098040014257,0,"0",1498,4336.56648592492
"10","4",100,"한국","기타","멜로","12세이상관람가","0",1,2.38560627359831,"0",1489,3666.53860021756
"5","2",96,"영국","기타","스릴러","청소년관람불가","0",1.17609125905568,1.8750612633917,"0",1485,5808.88962400226
"5","2",126,"일본","기타","드라마","청소년관람불가","0",2.04532297878666,0,"0",1484,8635.84984086091
"10","4",105,"중국","기타","액션","15세이상관람가","0",2.01703333929878,1.14612803567824,"0",1480,6467.45291152081
"3","1",110,"독일","기타","공연","12세이상관람가","0",0,0,"0",1444,2553.87499358809
"4","2",100,"프랑스","기타","드라마","전체관람가","0",2.08635983067475,1.98677173426624,"0",1427,10604.5312867839
"10","4",102,"홍콩","기타","액션","15세이상관람가","0",1.88649072517248,0.477121254719662,"0",1407,9640.65510815075
"11","4",146,"중국","기타","전쟁","청소년관람불가","0",2.59659709562646,0,"1",1403,22262.2350619193
"3","1",102,"중국","기타","드라마","전체관람가","0",1.64345267648619,2.46089784275655,"0",1388,9635.03998935895
"6","2",103,"홍콩","기타","액션","15세이상관람가","0",0.698970004336019,1.11394335230684,"0",1385,2901.16288094413
"10","4",104,"호주","기타","드라마","청소년관람불가","0",0.845098040014257,0,"0",1376,5293.95375053798
"3","1",105,"한국","기타","범죄","청소년관람불가","0",1.86923171973098,2.79239168949825,"0",1359,28187.7514648469
"3","1",105,"독일","기타","드라마","15세이상관람가","0",1.07918124604762,0,"0",1346,3642.16751908718
"3","1",201,"미국","기타","공연","전체관람가","0",0.301029995663981,0,"0",1336,1868.25353623179
"3","1",103,"독일","기타","공연","전체관람가","0",0.602059991327962,1.5910646070265,"0",1327,2708.36933251459
"9","3",210,"미국","기타","공연","전체관람가","0",0.477121254719662,1.07918124604762,"0",1324,1621.74411875526
"9","3",87,"미국","기타","SF","15세이상관람가","0",1.39794000867204,1.69019608002851,"0",1311,6314.68418806476
"9","3",112,"한국","기타","액션","15세이상관람가","0",0.903089986991944,1.9731278535997,"0",1310,3862.79847801562
"6","2",194,"미국","기타","공연","전체관람가","0",0.301029995663981,0.301029995663981,"1",1306,2723.59472069672
"3","1",126,"중국","기타","드라마","12세이상관람가","0",1.07918124604762,2.02938377768521,"0",1306,5802.27538892165
"8","3",89,"캐나다","기타","스릴러","청소년관람불가","0",2.15228834438306,1.27875360095283,"0",1281,11331.1207057028
"12","4",95,"스페인","기타","드라마","청소년관람불가","0",0.477121254719662,0,"0",1279,4830.05679364611
"7","3",72,"기타","기타","다큐멘터리","전체관람가","0",1.43136376415899,2.32837960343874,"0",1270,7261.82214120102
"2","1",94,"영국","(주)영화사 진진","다큐멘터리","12세이상관람가","0",0.903089986991944,0,"1",1258,9754.26107292279
"5","2",165,"프랑스","기타","공연","전체관람가","0",0,1.23044892137827,"0",1239,1940.13268608683
"10","4",87,"미국","기타","액션","12세이상관람가","0",1.04139268515823,1.89762709129044,"0",1237,3755.10301832322
"12","4",92,"일본","(주)박수엔터테인먼트","액션","12세이상관람가","0",1.38021124171161,1.81954393554187,"0",1179,5771.30598685685
"11","4",130,"독일","기타","공연","12세이상관람가","0",0,0.845098040014257,"0",1173,1621.71649132672
"12","4",91,"한국","기타","드라마","청소년관람불가","0",0.954242509439325,1.82607480270083,"0",1161,2689.63916002004
"9","3",87,"미국","기타","SF","12세이상관람가","0",1.20411998265592,1.73239375982297,"0",1141,3439.05545159217
"3","1",67,"한국","기타","드라마","12세이상관람가","0",0.778151250383644,1.55630250076729,"0",1133,2769.24041172646
"2","1",99,"홍콩","기타","액션","15세이상관람가","0",1.53147891704226,0,"0",1132,5352.99286713434
"4","2",112,"영국","기타","액션","청소년관람불가","0",1.89762709129044,1.32221929473392,"0",1126,12195.3074717095
"9","3",91,"기타","기타","전쟁","청소년관람불가","0",0.778151250383644,1.25527250510331,"0",1121,3646.74782374391
"4","2",138,"일본","기타","멜로","전체관람가","0",1.79934054945358,0,"1",1117,11820.1551571191
"8","3",89,"미국","기타","스릴러","12세이상관람가","0",1.25527250510331,1.50514997831991,"0",1108,5116.91106877416
"1","1",109,"중국","기타","판타지","15세이상관람가","0",1.88081359228079,3.21590181320403,"1",1096,27670.741192651
"1","1",110,"한국","기타","드라마","15세이상관람가","0",0.845098040014257,1.81291335664286,"0",1095,2201.8593331109
"2","1",88,"한국","기타","코미디","15세이상관람가","0",1.34242268082221,2.46982201597816,"0",1087,6391.70077291503
"10","4",94,"미국","기타","액션","청소년관람불가","0",1.17609125905568,1.65321251377534,"0",1077,4331.33684626071
"8","3",89,"미국","기타","SF","15세이상관람가","0",0.698970004336019,1.51851393987789,"0",1064,2529.17346441966
"11","4",95,"프랑스","기타","애니메이션","전체관람가","0",0.602059991327962,2.03342375548695,"0",1060,7342.56390194745
"4","2",110,"미국","기타","다큐멘터리","청소년관람불가","0",0.477121254719662,0,"0",1056,4892.93481203073
"7","3",98,"한국","기타","공포","12세이상관람가","0",1.99563519459755,2.25767857486918,"0",1039,14475.3359456283
"10","4",105,"미국","기타","드라마","12세이상관람가","0",1.76342799356294,0,"0",1023,24098.0772544093
"4","2",87,"중국","기타","멜로","12세이상관람가","0",1.64345267648619,0,"0",1013,7530.66493828758
"5","2",95,"한국","기타","드라마","청소년관람불가","0",1.53147891704226,2.09691001300806,"0",1008,4060.73860405956
"7","3",85,"한국","기타","드라마","청소년관람불가","0",1.04139268515823,1.73239375982297,"0",1006,2565.46804838575
"11","4",109,"미국","와이드 릴리즈(주)","드라마","청소년관람불가","0",1.41497334797082,1.74036268949424,"0",1000,5478.22916408769
