"OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"10","4",91,"한국","롯데쇼핑㈜롯데엔터테인먼트","애니메이션","전체관람가","0",249,1086,"0",407727
"12","4",76,"기타","기타","애니메이션","전체관람가","0",234,0,"0",407264
"5","2",134,"대만","기타","멜로","15세이상관람가","0",373,7104,"0",406284
"6","2",144,"미국","워너브러더스 코리아(주)","드라마","청소년관람불가","0",74,0,"0",405580
"7","3",114,"한국","씨제이이앤엠(주)","범죄","청소년관람불가","0",192,2153,"0",404456
"9","3",114,"미국","유니버설픽쳐스인터내셔널 코리아(유)","범죄","15세이상관람가","0",101,1091,"0",401541
"1","1",93,"미국","기타","애니메이션","전체관람가","0",176,0,"0",401477
"8","3",101,"미국","씨제이이앤엠(주)","액션","12세이상관람가","1",310,1571,"0",400329
"8","3",100,"미국","이십세기폭스코리아(주)","액션","12세이상관람가","0",1497,3209,"1",399667
"8","3",103,"미국","기타","스릴러","청소년관람불가","1",410,0,"0",398097
"3","1",112,"한국","롯데쇼핑㈜롯데엔터테인먼트","코미디","15세이상관람가","0",61,0,"0",397923
"12","4",92,"독일","기타","애니메이션","전체관람가","0",419,983,"0",397633
"8","3",110,"일본","씨제이이앤엠(주)","애니메이션","12세이상관람가","1",564,6455,"0",397381
"8","3",110,"일본","씨제이이앤엠(주)","애니메이션","12세이상관람가","1",71,1074,"0",395408
"8","3",107,"일본","씨제이이앤엠(주)","애니메이션","12세이상관람가","1",546,0,"1",389253
"5","2",94,"미국","기타","애니메이션","전체관람가","0",28,204,"0",388300
"7","3",149,"미국","기타","액션","15세이상관람가","0",214,0,"0",387527
"1","1",101,"한국","기타","드라마","15세이상관람가","0",419,6860,"1",387409
"10","4",127,"한국","롯데쇼핑㈜롯데엔터테인먼트","드라마","15세이상관람가","0",977,2953,"0",385934
"4","2",92,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","0",323,502,"0",385552
"7","3",86,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","15세이상관람가","0",56,1508,"0",384789
"3","1",84,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","0",82,0,"0",383862
"3","1",121,"한국","기타","드라마","15세이상관람가","0",366,2459,"0",383336
"6","2",126,"한국","기타","드라마","15세이상관람가","0",1144,5222,"1",383332
"12","4",125,"미국","기타","SF","12세이상관람가","1",193,0,"0",382607
"3","1",128,"인도","기타","드라마","12세이상관람가","0",638,0,"0",381243
"10","4",114,"한국","기타","드라마","12세이상관람가","0",497,3259,"1",380581
"2","1",99,"미국","이십세기폭스코리아(주)","드라마","청소년관람불가","0",536,0,"0",378729
"2","1",108,"중국","기타","드라마","12세이상관람가","0",131,0,"0",377801
"3","1",94,"프랑스","기타","액션","청소년관람불가","0",60,0,"1",375573
"3","1",105,"미국","유니버설픽쳐스인터내셔널 코리아(유)","스릴러","12세이상관람가","0",108,0,"0",373344
"1","1",89,"러시아","기타","애니메이션","전체관람가","0",63,1912,"0",366442
"12","4",97,"일본","기타","애니메이션","전체관람가","1",305,0,"0",366277
"2","1",125,"미국","유니버설픽쳐스인터내셔널 코리아(유)","드라마","청소년관람불가","1",332,7027,"1",364415
"10","4",90,"미국","기타","공포","12세이상관람가","0",225,0,"0",364251
"3","1",100,"미국","워너브러더스 코리아(주)","드라마","15세이상관람가","0",154,0,"1",362572
"5","2",93,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","0",85,968,"0",360556
"4","2",128,"미국","워너브러더스 코리아(주)","드라마","12세이상관람가","0",210,0,"1",359899
"12","4",98,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",118,0,"0",359663
"4","2",103,"미국","롯데쇼핑㈜롯데엔터테인먼트","미스터리","15세이상관람가","0",399,1517,"0",356976
"6","2",99,"한국","롯데쇼핑㈜롯데엔터테인먼트","미스터리","15세이상관람가","0",224,8640,"0",356342
"1","1",115,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","0",916,5645,"0",355913
"7","3",89,"미국","(주)팝엔터테인먼트","드라마","12세이상관람가","0",3877,10110,"1",354601
"12","4",103,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","0",90,545,"0",353012
"5","2",108,"한국","기타","스릴러","15세이상관람가","0",138,1987,"1",351830
"11","4",110,"한국","기타","멜로","15세이상관람가","0",118,0,"0",351779
"7","3",94,"미국","기타","코미디","15세이상관람가","0",55,6,"0",351555
"2","1",97,"한국","워너브러더스 코리아(주)","드라마","15세이상관람가","0",347,3838,"0",351276
"5","2",125,"미국","기타","드라마","청소년관람불가","0",374,1333,"0",351091
"3","1",130,"미국","기타","판타지","전체관람가","0",150,0,"0",350563
"12","4",72,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",293,0,"0",348883
"11","4",100,"한국","롯데쇼핑㈜롯데엔터테인먼트","코미디","15세이상관람가","0",320,12977,"0",347790
"8","3",103,"한국","기타","액션","15세이상관람가","0",282,3298,"0",346483
"5","2",100,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",504,0,"0",346441
"8","3",105,"미국","이십세기폭스코리아(주)","액션","청소년관람불가","0",55,0,"1",344876
"1","1",132,"미국","워너브러더스 코리아(주)","액션","청소년관람불가","0",100,1823,"1",344766
"1","1",111,"한국","기타","공연","전체관람가","0",42,883,"0",342366
"12","4",124,"미국","기타","뮤지컬","전체관람가","0",155,3514,"0",341882
"6","2",124,"한국","롯데쇼핑㈜롯데엔터테인먼트","범죄","청소년관람불가","0",274,2252,"0",339844
"11","4",124,"한국","롯데쇼핑㈜롯데엔터테인먼트","멜로","12세이상관람가","0",618,0,"0",338168
"6","2",121,"한국","기타","드라마","전체관람가","0",200,0,"0",338080
"6","2",120,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","12세이상관람가","0",85,494,"0",336822
"2","1",103,"프랑스","기타","코미디","전체관람가","0",99,1346,"0",335906
"9","3",117,"일본","기타","애니메이션","전체관람가","0",134,0,"1",335706
"7","3",115,"아일랜드","기타","드라마","12세이상관람가","0",266,1305,"0",334423
"5","2",106,"한국","롯데쇼핑㈜롯데엔터테인먼트","드라마","전체관람가","0",3141,0,"0",334323
"7","3",103,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","0",107,4821,"0",333082
"11","4",106,"한국","기타","드라마","15세이상관람가","0",1066,0,"0",332619
"9","3",121,"미국","유니버설픽쳐스인터내셔널 코리아(유)","어드벤처","12세이상관람가","0",101,1559,"1",332180
"11","4",98,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","12세이상관람가","1",45,879,"0",331877
"7","3",108,"한국","롯데쇼핑㈜롯데엔터테인먼트","공포","청소년관람불가","1",75,0,"0",331760
"7","3",93,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","0",220,2481,"0",330665
"9","3",100,"미국","(주)넥스트엔터테인먼트월드(NEW)","액션","15세이상관람가","0",100,0,"0",329086
"4","2",137,"미국","기타","드라마","12세이상관람가","0",260,2460,"0",329029
"6","2",118,"미국","기타","범죄","15세이상관람가","0",51,0,"1",327612
"1","1",105,"미국","씨제이이앤엠(주)","액션","12세이상관람가","0",103,0,"0",327591
"6","2",91,"미국","기타","멜로","12세이상관람가","0",34,156,"0",326086
"2","1",92,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","0",179,5389,"0",325016
"1","1",110,"한국","(주)넥스트엔터테인먼트월드(NEW)","코미디","12세이상관람가","0",464,7040,"0",324420
"10","4",91,"한국","기타","미스터리","15세이상관람가","0",234,5472,"1",323628
"6","2",120,"미국","(주)넥스트엔터테인먼트월드(NEW)","어드벤처","12세이상관람가","0",695,12426,"0",321550
"10","4",163,"미국","기타","SF","15세이상관람가","1",916,2343,"0",321018
"12","4",107,"한국","기타","멜로","청소년관람불가","0",94,2589,"0",320923
"1","1",94,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",153,0,"0",320409
"12","4",86,"미국","워너브러더스 코리아(주)","애니메이션","전체관람가","0",296,1376,"0",320353
"9","3",85,"프랑스","기타","애니메이션","전체관람가","0",180,747,"0",319072
"8","3",91,"벨기에","기타","애니메이션","전체관람가","0",145,1059,"0",318737
"10","4",112,"홍콩","기타","액션","15세이상관람가","0",94,0,"0",318157
"11","4",109,"한국","씨제이이앤엠(주)","사극","12세이상관람가","0",976,12459,"1",317505
"4","2",125,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","15세이상관람가","0",156,0,"0",316788
"10","4",117,"한국","기타","멜로","15세이상관람가","0",257,4017,"0",316780
"6","2",113,"프랑스","(주)넥스트엔터테인먼트월드(NEW)","판타지","전체관람가","0",55,1492,"1",315348
"2","1",118,"미국","기타","드라마","청소년관람불가","0",72,1191,"1",315321
"2","1",123,"중국","롯데쇼핑㈜롯데엔터테인먼트","액션","12세이상관람가","1",547,0,"0",315305
"11","4",82,"한국","기타","기타","전체관람가","0",94,1765,"0",315010
"3","1",108,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",215,0,"1",313953
"8","3",83,"미국","기타","애니메이션","전체관람가","0",30,868,"0",311456
"5","2",99,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","15세이상관람가","0",47,144,"0",310956
"2","1",127,"미국","워너브러더스 코리아(주)","SF","12세이상관람가","0",169,1428,"0",309729
"4","2",93,"한국","(주)넥스트엔터테인먼트월드(NEW)","코미디","15세이상관람가","0",333,3408,"0",308180
"10","4",96,"미국","워너브러더스 코리아(주)","애니메이션","전체관람가","0",101,0,"1",307217
"2","1",82,"인도","기타","애니메이션","전체관람가","0",198,0,"0",306837
"4","2",91,"한국","기타","드라마","전체관람가","0",61,446,"0",306126
"12","4",109,"한국","기타","드라마","전체관람가","0",466,5046,"1",306119
"1","1",95,"영국","롯데쇼핑㈜롯데엔터테인먼트","코미디","전체관람가","0",283,1592,"1",305100
"12","4",79,"일본","기타","애니메이션","전체관람가","0",156,5689,"0",300477
"8","3",93,"독일","기타","애니메이션","전체관람가","0",16,0,"0",299434
"2","1",92,"미국","기타","액션","12세이상관람가","0",128,0,"0",298983
"2","1",91,"미국","(주)박수엔터테인먼트","애니메이션","전체관람가","0",41,2669,"0",298298
"10","4",111,"한국","씨제이이앤엠(주)","멜로","청소년관람불가","0",98,0,"0",298086
"2","1",128,"미국","(주)팝엔터테인먼트","드라마","15세이상관람가","0",89,1122,"0",297944
"1","1",103,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","12세이상관람가","1",768,2541,"1",297356
"5","2",86,"미국","유니버설픽쳐스인터내셔널 코리아(유)","애니메이션","전체관람가","0",64,0,"0",297025
"7","3",120,"일본","기타","애니메이션","전체관람가","0",130,0,"0",295189
"1","1",113,"미국","기타","범죄","15세이상관람가","0",224,1262,"0",294320
"12","4",97,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",201,0,"0",293787
"12","4",115,"미국","기타","액션","청소년관람불가","1",120,0,"0",292655
"6","2",140,"미국","기타","가족","12세이상관람가","0",151,0,"0",292529
"12","4",103,"영국","(주)넥스트엔터테인먼트월드(NEW)","코미디","15세이상관람가","0",111,2861,"1",292430
"2","1",116,"미국","기타","액션","15세이상관람가","0",39,0,"0",292217
"2","1",91,"미국","이십세기폭스코리아(주)","애니메이션","전체관람가","1",283,2567,"0",289645
"3","1",115,"미국","워너브러더스 코리아(주)","액션","청소년관람불가","0",126,1118,"0",289534
"10","4",88,"한국","기타","공포","15세이상관람가","0",115,4178,"0",288016
"1","1",104,"영국","기타","액션","15세이상관람가","0",177,841,"0",286042
"11","4",116,"미국","기타","어드벤처","12세이상관람가","0",56,433,"0",284601
"2","1",87,"미국","기타","애니메이션","전체관람가","0",13,220,"0",284526
"1","1",114,"한국","기타","코미디","15세이상관람가","0",99,0,"0",283449
"4","2",85,"한국","씨제이이앤엠(주)","애니메이션","전체관람가","0",96,646,"0",283300
"3","1",119,"미국","롯데쇼핑㈜롯데엔터테인먼트","SF","15세이상관람가","1",237,3194,"1",282662
"12","4",94,"일본","기타","애니메이션","전체관람가","0",139,3705,"0",282419
"8","3",106,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","0",164,0,"0",281642
"5","2",102,"미국","기타","미스터리","15세이상관람가","0",87,1603,"0",279488
"5","2",75,"한국","씨제이이앤엠(주)","애니메이션","전체관람가","0",31,1719,"0",278914
"12","4",123,"미국","유니버설픽쳐스인터내셔널 코리아(유)","멜로","12세이상관람가","0",99,2704,"0",278015
"2","1",122,"미국","기타","액션","청소년관람불가","1",254,1842,"0",276379
"1","1",124,"미국","이십세기폭스코리아(주)","가족","전체관람가","0",49,0,"1",276334
"2","1",76,"러시아","(주)넥스트엔터테인먼트월드(NEW)","애니메이션","전체관람가","0",179,0,"0",274229
"5","2",129,"일본","기타","애니메이션","전체관람가","0",354,8858,"1",272877
"10","4",107,"미국","기타","드라마","15세이상관람가","0",21,212,"0",272364
"4","2",107,"일본","롯데쇼핑㈜롯데엔터테인먼트","애니메이션","전체관람가","1",192,0,"0",272062
"2","1",102,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","청소년관람불가","0",56,0,"0",270683
"3","1",115,"한국","기타","드라마","15세이상관람가","0",138,0,"0",270602
