OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
5,2,18,97.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,118.0,4232.0,0.0,2450023
3,1,10,117.0,한국,필라멘트픽쳐스,미스터리,15세이상관람가,0.0,142.0,0.0,1.0,2435211
8,3,34,110.0,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0.0,297.0,0.0,0.0,2434099
2,1,6,119.0,한국,(주)쇼박스,사극,12세이상관람가,1.0,247.0,3955.0,0.0,2424330
2,1,7,118.0,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0.0,270.0,6797.0,0.0,2420729
11,4,46,133.0,미국,워너브러더스 코리아(주),판타지,12세이상관람가,1.0,220.0,6057.0,0.0,2414062
2,1,8,122.0,한국,씨제이이앤엠(주),미스터리,15세이상관람가,0.0,117.0,724.0,0.0,2397792
9,3,39,123.0,한국,(주)쇼박스,스릴러,15세이상관람가,0.0,230.0,0.0,0.0,2393086
10,4,41,125.0,한국,(주)쇼박스,액션,청소년관람불가,0.0,679.0,0.0,0.0,2391963
10,4,43,143.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,1.0,238.0,0.0,0.0,2376145
9,3,36,103.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,1.0,426.0,0.0,0.0,2363955
8,3,32,111.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0.0,231.0,0.0,0.0,2362906
6,2,26,128.0,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0.0,857.0,7265.0,0.0,2359174
12,4,52,103.0,한국,씨제이엔터테인먼트,코미디,12세이상관람가,0.0,3794.0,0.0,0.0,2316099
5,2,21,121.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,0.0,502.0,2016.0,0.0,2315882
1,1,2,113.0,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,0.0,370.0,2774.0,0.0,2310054
9,3,39,92.0,프랑스,이십세기폭스코리아(주),액션,청소년관람불가,1.0,290.0,0.0,0.0,2308596
5,2,19,106.0,한국,(주)싸이더스,스릴러,청소년관람불가,0.0,184.0,0.0,0.0,2304487
1,1,3,142.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,471.0,24029.0,1.0,2299732
8,3,32,113.0,미국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,12세이상관람가,,121.0,1122.0,0.0,2285143
12,4,50,161.0,미국,워너브러더스 코리아(주),어드벤처,12세이상관람가,1.0,1014.0,0.0,0.0,2282744
6,2,25,109.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,,75.0,0.0,0.0,2282191
9,3,38,111.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,840.0,0.0,0.0,2262758
7,3,26,93.0,미국,씨제이엔터테인먼트,애니메이션,전체관람가,1.0,239.0,0.0,0.0,2261356
3,1,12,151.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,1127.0,16024.0,1.0,2256913
3,1,13,139.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,144.0,853.0,1.0,2254430
4,2,15,131.0,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,0.0,426.0,0.0,0.0,2241687
12,4,51,128.0,미국,워너브러더스 코리아(주),액션,15세이상관람가,1.0,277.0,0.0,0.0,2239156
8,3,31,101.0,한국,씨제이이앤엠(주),SF,15세이상관람가,0.0,1852.0,0.0,0.0,2232179
7,3,30,93.0,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,716.0,0.0,1.0,2199048
5,2,20,102.0,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0.0,235.0,5113.0,0.0,2192243
1,1,4,135.0,한국,(주)쇼박스,액션,청소년관람불가,0.0,1317.0,21361.0,0.0,2192172
3,1,9,108.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,판타지,전체관람가,1.0,726.0,0.0,1.0,2182365
6,2,24,142.0,미국,워너브러더스 코리아(주),SF,12세이상관람가,1.0,967.0,0.0,0.0,2182227
12,4,51,156.0,한국,(주)쇼박스,스릴러,청소년관람불가,0.0,460.0,0.0,0.0,2167426
5,2,22,140.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,292.0,3222.0,1.0,2165401
11,4,45,114.0,한국,(주)넥스트엔터테인먼트월드(NEW),SF,15세이상관람가,0.0,1028.0,0.0,0.0,2164805
12,4,51,137.0,한국,기타,전쟁,15세이상관람가,0.0,796.0,0.0,1.0,2142622
5,2,20,103.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0.0,1024.0,5068.0,0.0,2138146
10,4,41,111.0,한국,씨네그루(주)다우기술,멜로,15세이상관람가,0.0,285.0,8499.0,0.0,2135614
6,2,26,119.0,한국,(주)쇼박스,코미디,15세이상관람가,0.0,1306.0,6176.0,0.0,2108273
7,3,27,124.0,미국,(주)넥스트엔터테인먼트월드(NEW),판타지,12세이상관람가,,1599.0,0.0,1.0,2105050
5,2,20,119.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0.0,270.0,0.0,0.0,2095375
9,3,38,126.0,한국,메가박스중앙(주)플러스엠,사극,12세이상관람가,0.0,283.0,1758.0,0.0,2087474
2,1,9,106.0,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0.0,330.0,0.0,0.0,2084457
12,4,48,118.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,청소년관람불가,0.0,184.0,0.0,0.0,2080574
1,1,2,90.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,223.0,0.0,1.0,2080154
8,3,35,89.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,387.0,1559.0,0.0,2078492
3,1,9,137.0,미국,이십세기폭스코리아(주),액션,청소년관람불가,1.0,541.0,4093.0,1.0,2070084
8,3,34,126.0,한국,(주)넥스트엔터테인먼트월드(NEW),판타지,12세이상관람가,0.0,2660.0,17219.0,0.0,2053947
8,3,33,139.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,508.0,6877.0,0.0,2050909
7,3,27,120.0,한국,씨제이이앤엠(주),사극,12세이상관람가,0.0,863.0,20055.0,0.0,2044564
3,1,12,139.0,미국,씨제이이앤엠(주),어드벤처,15세이상관람가,0.0,607.0,1674.0,1.0,2026574
1,1,2,156.0,미국,이십세기폭스코리아(주),어드벤처,15세이상관람가,0.0,944.0,5179.0,1.0,2007180
5,2,21,116.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,,213.0,0.0,0.0,2003533
1,1,4,120.0,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,15세이상관람가,0.0,458.0,0.0,0.0,1979311
9,3,36,89.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,0.0,609.0,12047.0,0.0,1971837
9,3,38,114.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,170.0,946.0,0.0,1967721
2,1,6,121.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,0.0,255.0,888.0,1.0,1949297
8,3,32,108.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,163.0,6123.0,0.0,1934192
6,2,23,131.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,176.0,7907.0,0.0,1926201
7,3,30,95.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,0.0,242.0,0.0,0.0,1923748
1,1,2,122.0,한국,기타,판타지,15세이상관람가,0.0,197.0,2285.0,0.0,1901684
8,3,31,122.0,미국,워너브러더스 코리아(주),액션,15세이상관람가,1.0,1090.0,32475.0,1.0,1898121
1,1,3,118.0,한국,씨제이이앤엠(주),멜로,15세이상관람가,0.0,957.0,19766.0,0.0,1891993
1,1,3,144.0,한국,씨제이엔터테인먼트,드라마,전체관람가,0.0,464.0,0.0,0.0,1888100
2,1,6,118.0,미국,이십세기폭스코리아(주),판타지,12세이상관람가,,468.0,0.0,1.0,1877226
9,3,36,100.0,한국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0.0,133.0,0.0,0.0,1873327
3,1,12,112.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,청소년관람불가,0.0,450.0,0.0,0.0,1865195
2,1,7,132.0,한국,롯데쇼핑㈜롯데엔터테인먼트,범죄,15세이상관람가,0.0,585.0,0.0,0.0,1864408
12,4,51,139.0,한국,(주)쇼박스,범죄,청소년관람불가,0.0,293.0,2185.0,0.0,1864076
1,1,1,111.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,1.0,422.0,8326.0,0.0,1860934
5,2,18,127.0,한국,씨제이이앤엠(주),드라마,12세이상관람가,0.0,441.0,0.0,0.0,1857392
3,1,13,110.0,미국,씨제이이앤엠(주),액션,15세이상관람가,1.0,595.0,0.0,0.0,1855917
5,2,21,109.0,한국,CGV아트하우스,다큐멘터리,12세이상관람가,0.0,2190.0,45099.0,0.0,1854867
12,4,50,130.0,한국,씨제이이앤엠(주),드라마,15세이상관람가,0.0,1172.0,0.0,1.0,1854625
8,3,32,144.0,한국,(주)쇼박스,스릴러,청소년관람불가,0.0,294.0,0.0,0.0,1848418
1,1,5,133.0,한국,(주)쇼박스,범죄,15세이상관람가,0.0,159.0,1079.0,0.0,1826714
12,4,49,114.0,한국,씨제이이앤엠(주),멜로,청소년관람불가,0.0,477.0,0.0,0.0,1823116
11,4,46,147.0,영국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,1.0,253.0,6919.0,0.0,1820842
5,2,21,130.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,1.0,519.0,0.0,0.0,1790457
11,4,46,119.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,1077.0,7332.0,1.0,1786386
10,4,43,95.0,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0.0,332.0,0.0,0.0,1766285
10,4,43,148.0,미국,이십세기폭스코리아(주),스릴러,청소년관람불가,0.0,117.0,1592.0,1.0,1764233
12,4,51,139.0,한국,(주)넥스트엔터테인먼트월드(NEW),사극,12세이상관람가,0.0,553.0,8397.0,0.0,1762742
1,1,4,87.0,미국,이십세기폭스코리아(주),코미디,전체관람가,0.0,331.0,0.0,0.0,1762070
1,1,1,112.0,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,1.0,88.0,917.0,0.0,1754375
2,1,8,114.0,영국,메가박스중앙(주)플러스엠,드라마,15세이상관람가,0.0,442.0,7140.0,1.0,1743774
4,2,15,153.0,한국,씨제이이앤엠(주),드라마,청소년관람불가,0.0,638.0,0.0,0.0,1737253
10,4,40,113.0,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0.0,553.0,3728.0,0.0,1735640
12,4,51,107.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,257.0,3517.0,0.0,1729426
2,1,9,121.0,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,15세이상관람가,0.0,172.0,0.0,0.0,1726202
8,3,35,118.0,미국,(주)제이앤씨미디어그룹,액션,15세이상관람가,1.0,162.0,3566.0,0.0,1721757
3,1,12,112.0,프랑스,(주)넥스트엔터테인먼트월드(NEW),코미디,12세이상관람가,0.0,209.0,0.0,0.0,1719772
1,1,4,117.0,한국,롯데쇼핑㈜롯데엔터테인먼트,전쟁,12세이상관람가,0.0,209.0,0.0,0.0,1717566
6,2,23,114.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,266.0,3676.0,0.0,1714071
3,1,11,127.0,한국,(주)쇼박스,드라마,15세이상관람가,0.0,681.0,0.0,0.0,1713891
1,1,1,118.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,12세이상관람가,,179.0,3970.0,0.0,1708672
2,1,6,122.0,한국,씨제이이앤엠(주),멜로,15세이상관람가,0.0,7967.0,12076.0,0.0,1707487
4,2,17,130.0,미국,씨제이이앤엠(주),액션,12세이상관람가,1.0,231.0,0.0,0.0,1694529
3,1,10,118.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,704.0,2936.0,0.0,1685933
1,1,4,121.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,1284.0,0.0,0.0,1676040
2,1,8,117.0,미국,유니버설픽쳐스인터내셔널 코리아(유),스릴러,15세이상관람가,0.0,169.0,3751.0,1.0,1675798
12,4,52,124.0,한국,씨제이이앤엠(주),액션,15세이상관람가,0.0,196.0,1598.0,0.0,1671548
12,4,1,91.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,0.0,188.0,4594.0,0.0,1661230
7,3,30,92.0,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1.0,171.0,0.0,0.0,1648070
8,3,35,111.0,한국,씨너스엔터테인먼트(주),범죄,청소년관람불가,0.0,113.0,0.0,0.0,1646142
2,1,7,118.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0.0,579.0,0.0,1.0,1640351
4,2,17,114.0,한국,씨제이이앤엠(주),코미디,12세이상관람가,0.0,575.0,3320.0,1.0,1634403
6,2,23,93.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,153.0,0.0,0.0,1626704
2,1,8,108.0,미국,이십세기폭스코리아(주),드라마,청소년관람불가,0.0,218.0,0.0,0.0,1623199
4,2,16,130.0,미국,유니버설픽쳐스인터내셔널 코리아(유),스릴러,15세이상관람가,1.0,126.0,0.0,0.0,1621973
3,1,11,117.0,한국,CGV아트하우스,드라마,12세이상관람가,0.0,544.0,163.0,1.0,1613392
2,1,7,114.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,243.0,0.0,1.0,1612554
9,3,36,117.0,한국,씨제이이앤엠(주),드라마,12세이상관람가,0.0,3143.0,15718.0,1.0,1611519
5,2,22,131.0,미국,씨제이이앤엠(주),액션,12세이상관람가,1.0,645.0,0.0,0.0,1605271
10,4,43,121.0,한국,(주)넥스트엔터테인먼트월드(NEW),사극,15세이상관람가,0.0,263.0,1631.0,0.0,1599290
5,2,19,140.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0.0,99.0,0.0,0.0,1596574
10,4,43,114.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0.0,522.0,5205.0,0.0,1593694
11,4,47,115.0,한국,(주)쇼박스,범죄,15세이상관람가,0.0,231.0,476.0,0.0,1593386
3,1,10,102.0,미국,워너브러더스 코리아(주),액션,청소년관람불가,1.0,278.0,0.0,0.0,1593116
1,1,1,126.0,미국,기타,어드벤처,전체관람가,0.0,257.0,0.0,1.0,1588373
9,3,37,124.0,한국,씨제이엔터테인먼트,드라마,15세이상관람가,0.0,353.0,0.0,0.0,1571432
3,1,11,106.0,미국,(주)쇼박스,드라마,15세이상관람가,0.0,828.0,3127.0,0.0,1561815
12,4,52,113.0,미국,롯데컬처웍스(주)롯데엔터테인먼트,액션,12세이상관람가,0.0,171.0,740.0,0.0,1561643
10,4,42,119.0,한국,씨제이이앤엠(주),미스터리,15세이상관람가,0.0,196.0,0.0,0.0,1552055
12,4,49,102.0,한국,메가박스중앙(주)플러스엠,스릴러,15세이상관람가,0.0,188.0,383.0,0.0,1545442
4,2,15,124.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0.0,445.0,0.0,0.0,1515356
12,4,52,89.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,449.0,4342.0,0.0,1515104
12,4,49,153.0,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0.0,320.0,4163.0,0.0,1511145
12,4,51,127.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0.0,497.0,0.0,0.0,1507084
1,1,5,104.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,311.0,3911.0,0.0,1506928
2,1,9,103.0,한국,메가박스중앙(주)플러스엠,드라마,전체관람가,0.0,388.0,5613.0,0.0,1505560
6,2,25,119.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,703.0,4825.0,0.0,1500830
8,3,31,102.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,가족,전체관람가,1.0,583.0,0.0,0.0,1484843
4,2,18,109.0,한국,CGV아트하우스,범죄,청소년관람불가,0.0,193.0,5953.0,0.0,1472006
12,4,51,133.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0.0,956.0,6378.0,0.0,1470754
11,4,44,102.0,한국,메가박스중앙(주)플러스엠,코미디,12세이상관람가,0.0,823.0,3484.0,0.0,1468301
8,3,33,110.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0.0,1470.0,7489.0,0.0,1466830
11,4,48,117.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,1.0,1086.0,0.0,0.0,1462280
8,3,31,92.0,벨기에,씨제이이앤엠(주),애니메이션,전체관람가,,60.0,0.0,0.0,1452872
5,2,20,141.0,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0.0,241.0,0.0,1.0,1445124
5,2,20,132.0,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,청소년관람불가,0.0,271.0,5486.0,0.0,1441964
2,1,6,96.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,1.0,387.0,0.0,0.0,1438056
5,2,18,125.0,한국,씨제이이앤엠(주),드라마,15세이상관람가,0.0,334.0,6179.0,1.0,1426873
4,2,14,127.0,한국,이십세기폭스코리아(주),액션,15세이상관람가,0.0,794.0,0.0,0.0,1416053
4,2,17,111.0,한국,에스케이텔레콤(주),사극,15세이상관람가,0.0,197.0,0.0,1.0,1407681
12,4,51,104.0,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0.0,527.0,3128.0,0.0,1402809
9,3,37,123.0,미국,롯데쇼핑㈜롯데엔터테인먼트,어드벤처,12세이상관람가,0.0,223.0,1449.0,0.0,1399771
5,2,22,97.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,12세이상관람가,1.0,177.0,4072.0,0.0,1397526
8,3,33,103.0,미국,씨제이엔터테인먼트,액션,전체관람가,0.0,525.0,0.0,0.0,1394110
11,4,48,108.0,한국,메가박스중앙(주)플러스엠,미스터리,15세이상관람가,0.0,349.0,5028.0,0.0,1387599
2,1,7,108.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,491.0,4790.0,1.0,1387508
4,2,15,107.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,,73.0,354.0,0.0,1385511
11,4,45,96.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,1.0,183.0,3317.0,0.0,1382480
2,1,8,104.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0.0,165.0,0.0,1.0,1373873
8,3,34,127.0,한국,워너브러더스 코리아(주),범죄,청소년관람불가,0.0,578.0,8614.0,0.0,1373316
4,2,17,130.0,한국,(주)쇼박스,드라마,15세이상관람가,0.0,517.0,4647.0,0.0,1362634
11,4,47,134.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,0.0,261.0,4734.0,0.0,1362114
5,2,22,110.0,한국,씨제이이앤엠(주),코미디,15세이상관람가,0.0,248.0,0.0,0.0,1346754
4,2,17,129.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,청소년관람불가,0.0,208.0,0.0,0.0,1346274
2,1,9,109.0,한국,씨제이이앤엠(주),코미디,12세이상관람가,0.0,289.0,5828.0,0.0,1340117
11,4,45,110.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,,111.0,0.0,0.0,1338411
6,2,24,110.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,110.0,928.0,0.0,1335181
7,3,29,132.0,한국,(주)쇼박스,코미디,12세이상관람가,0.0,5612.0,0.0,1.0,1328890
1,1,1,100.0,미국,월트디즈니컴퍼니코리아(주),애니메이션,전체관람가,0.0,190.0,1866.0,0.0,1328394
10,4,41,92.0,미국,유니버설픽쳐스인터내셔널 코리아(유),판타지,15세이상관람가,,112.0,2897.0,0.0,1321751
3,1,10,101.0,한국,씨네그루(주)키다리이엔티,스릴러,15세이상관람가,0.0,146.0,397.0,0.0,1314274
7,3,31,120.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,12세이상관람가,1.0,289.0,1896.0,0.0,1311190
9,3,38,115.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0.0,72.0,0.0,0.0,1310895
3,1,10,116.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,,374.0,0.0,0.0,1307873
5,2,19,121.0,미국,이십세기폭스코리아(주),SF,15세이상관람가,1.0,660.0,7635.0,0.0,1307226
8,3,33,99.0,한국,(주)넥스트엔터테인먼트월드(NEW),미스터리,15세이상관람가,0.0,419.0,7814.0,0.0,1305145
1,1,53,114.0,영국,메가박스중앙(주)플러스엠,범죄,12세이상관람가,0.0,307.0,12494.0,0.0,1278894
5,2,18,93.0,미국,(주)시너지하우스 (시너지),액션,12세이상관람가,0.0,101.0,0.0,0.0,1277301
4,2,15,117.0,한국,(주)쇼박스,코미디,청소년관람불가,0.0,81.0,0.0,0.0,1246185
3,1,11,107.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,130.0,0.0,0.0,1233582
9,3,39,102.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0.0,59.0,0.0,0.0,1231024
10,4,41,106.0,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0.0,150.0,0.0,0.0,1228673
6,2,24,120.0,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,0.0,373.0,3052.0,0.0,1225142
2,1,8,121.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,205.0,0.0,0.0,1221420
8,3,33,118.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,15세이상관람가,,66.0,0.0,0.0,1219637
